paper_id,path,title,source,file_name,destination_path
902bdb0f238701f9172795e21458fefc343e7399,C:\Users\44745\Zotero\storage\EWKH2VCG\Devineni et al. - 2021 - Individual bitter-sensing neurons in Drosophila exhibit both ON and OFF responses that influe.pdf,Individual bitter-sensing neurons in Drosophila exhibit both ON and OFF responses that influence synaptic plasticity,local,Devineni et al. - 2021 - Individual bitter-sensing neurons in Drosophila exhibit both ON and OFF responses that influe.pdf,downloaded_papers\Devineni et al. - 2021 - Individual bitter-sensing neurons in Drosophila exhibit both ON and OFF responses that influe.pdf
63cd36165e06c6c6c5f49a1a95b5708e545699f5,downloaded_papers\Rac1_Impairs_ForgettingInduced_Cellular_Plasticity_63cd36165e06c6c6c5f49a1a95b5708e545699f5.pdf,Rac1 Impairs Forgetting-Induced Cellular Plasticity in Mushroom Body Output Neurons,local,Rac1_Impairs_ForgettingInduced_Cellular_Plasticity_63cd36165e06c6c6c5f49a1a95b5708e545699f5.pdf,downloaded_papers\Rac1_Impairs_ForgettingInduced_Cellular_Plasticity_63cd36165e06c6c6c5f49a1a95b5708e545699f5.pdf
c258cdfd4f3316adb6f2e30bfc2d2811c2e860b2,downloaded_papers\A_neural_signature_of_choice_under_sensory_conflic_c258cdfd4f3316adb6f2e30bfc2d2811c2e860b2.pdf,A neural signature of choice under sensory conflict in Drosophila,local,A_neural_signature_of_choice_under_sensory_conflic_c258cdfd4f3316adb6f2e30bfc2d2811c2e860b2.pdf,downloaded_papers\A_neural_signature_of_choice_under_sensory_conflic_c258cdfd4f3316adb6f2e30bfc2d2811c2e860b2.pdf
434fb110bcb4787fe8d041e2a371ea9134693b4a,downloaded_papers\Mushroom_body_subsets_encode_CREB2dependent_waterr_434fb110bcb4787fe8d041e2a371ea9134693b4a.pdf,Mushroom body subsets encode CREB2-dependent water-reward long-term memory in Drosophila,local,Mushroom_body_subsets_encode_CREB2dependent_waterr_434fb110bcb4787fe8d041e2a371ea9134693b4a.pdf,downloaded_papers\Mushroom_body_subsets_encode_CREB2dependent_waterr_434fb110bcb4787fe8d041e2a371ea9134693b4a.pdf
e9e2ed6862d697adeac3f17ddcc6672d93dc2566,downloaded_papers\Dopamine_neurons_promote_arousal_and_wakefulness_v_e9e2ed6862d697adeac3f17ddcc6672d93dc2566.pdf,Dopamine neurons promote arousal and wakefulness via Dop1R receptor in the Drosophila mushroom body,downloaded_existing,Dopamine_neurons_promote_arousal_and_wakefulness_v_e9e2ed6862d697adeac3f17ddcc6672d93dc2566.pdf,downloaded_papers\Dopamine_neurons_promote_arousal_and_wakefulness_v_e9e2ed6862d697adeac3f17ddcc6672d93dc2566.pdf
2ff972906a4c2318e2595d3ed9aa4254e6946b37,downloaded_papers\Differential_Role_for_a_Defined_Lateral_Horn_Neuro_2ff972906a4c2318e2595d3ed9aa4254e6946b37.pdf,Differential Role for a Defined Lateral Horn Neuron Subset in Naïve Odor Valence in Drosophila,local,Differential_Role_for_a_Defined_Lateral_Horn_Neuro_2ff972906a4c2318e2595d3ed9aa4254e6946b37.pdf,downloaded_papers\Differential_Role_for_a_Defined_Lateral_Horn_Neuro_2ff972906a4c2318e2595d3ed9aa4254e6946b37.pdf
b2ae8461bd7f11e67bc8e33670b0e2a937418d34,downloaded_papers\Neonicotinoids_disrupt_memory_circadian_behaviour_b2ae8461bd7f11e67bc8e33670b0e2a937418d34.pdf,"Neonicotinoids disrupt memory, circadian behaviour and sleep",local,Neonicotinoids_disrupt_memory_circadian_behaviour_b2ae8461bd7f11e67bc8e33670b0e2a937418d34.pdf,downloaded_papers\Neonicotinoids_disrupt_memory_circadian_behaviour_b2ae8461bd7f11e67bc8e33670b0e2a937418d34.pdf
db6cef63955704c10f7e43708172e72b539fb708,downloaded_papers\Concerted_Actions_of_Octopamine_and_Dopamine_Recep_db6cef63955704c10f7e43708172e72b539fb708.pdf,Concerted Actions of Octopamine and Dopamine Receptors Drive Olfactory Learning,local,Concerted_Actions_of_Octopamine_and_Dopamine_Recep_db6cef63955704c10f7e43708172e72b539fb708.pdf,downloaded_papers\Concerted_Actions_of_Octopamine_and_Dopamine_Recep_db6cef63955704c10f7e43708172e72b539fb708.pdf
27446f471d23bce6979210742b0e21f3f7b6be5c,downloaded_papers\Visualization_of_a_Distributed_Synaptic_Memory_Cod_27446f471d23bce6979210742b0e21f3f7b6be5c.pdf,Visualization of a Distributed Synaptic Memory Code in the Drosophila Brain.,downloaded_existing,Visualization_of_a_Distributed_Synaptic_Memory_Cod_27446f471d23bce6979210742b0e21f3f7b6be5c.pdf,downloaded_papers\Visualization_of_a_Distributed_Synaptic_Memory_Cod_27446f471d23bce6979210742b0e21f3f7b6be5c.pdf
037912866edd17dc31afc70448d8f741435159d3,downloaded_papers\Carbon_Monoxide_a_Retrograde_Messenger_Generated_i_037912866edd17dc31afc70448d8f741435159d3.pdf,"Carbon Monoxide, a Retrograde Messenger Generated in Postsynaptic Mushroom Body Neurons, Evokes Noncanonical Dopamine Release",local,Carbon_Monoxide_a_Retrograde_Messenger_Generated_i_037912866edd17dc31afc70448d8f741435159d3.pdf,downloaded_papers\Carbon_Monoxide_a_Retrograde_Messenger_Generated_i_037912866edd17dc31afc70448d8f741435159d3.pdf
9acce0a8c7b88da5ecb154c9a29e085a917ad1bd,downloaded_papers\Stochastic_and_Arbitrarily_Generated_Input_Pattern_9acce0a8c7b88da5ecb154c9a29e085a917ad1bd.pdf,Stochastic and Arbitrarily Generated Input Patterns to the Mushroom Bodies Can Serve as Conditioned Stimuli in Drosophila,local,Stochastic_and_Arbitrarily_Generated_Input_Pattern_9acce0a8c7b88da5ecb154c9a29e085a917ad1bd.pdf,downloaded_papers\Stochastic_and_Arbitrarily_Generated_Input_Pattern_9acce0a8c7b88da5ecb154c9a29e085a917ad1bd.pdf
9039d88cc31d08a97ddfc162fd6c8aa30a348c40,downloaded_papers\Activation_of_specific_mushroom_body_output_neuron_9039d88cc31d08a97ddfc162fd6c8aa30a348c40.pdf,Activation of specific mushroom body output neurons inhibits proboscis extension and sucrose consumption,local,Activation_of_specific_mushroom_body_output_neuron_9039d88cc31d08a97ddfc162fd6c8aa30a348c40.pdf,downloaded_papers\Activation_of_specific_mushroom_body_output_neuron_9039d88cc31d08a97ddfc162fd6c8aa30a348c40.pdf
e7177ca911d262948bcabd7540439e46bb6db5f3,downloaded_papers\Appetitive_Memory_with_Survival_Benefit_Is_Robust_e7177ca911d262948bcabd7540439e46bb6db5f3.pdf,Appetitive Memory with Survival Benefit Is Robust Across Aging in Drosophila,local,Appetitive_Memory_with_Survival_Benefit_Is_Robust_e7177ca911d262948bcabd7540439e46bb6db5f3.pdf,downloaded_papers\Appetitive_Memory_with_Survival_Benefit_Is_Robust_e7177ca911d262948bcabd7540439e46bb6db5f3.pdf
8114269c8755d6bb12ed08bd293f4fb284dab0a8,downloaded_papers\Predictive_olfactory_learning_in_Drosophila_8114269c8755d6bb12ed08bd293f4fb284dab0a8.pdf,Predictive olfactory learning in Drosophila,local,Predictive_olfactory_learning_in_Drosophila_8114269c8755d6bb12ed08bd293f4fb284dab0a8.pdf,downloaded_papers\Predictive_olfactory_learning_in_Drosophila_8114269c8755d6bb12ed08bd293f4fb284dab0a8.pdf
0c7536fc941494a33f66d4a9bbd59d139eab0ea1,downloaded_papers\One_Must_Imagine_Sisyphus_Happy_Unveiling_the_Inti_0c7536fc941494a33f66d4a9bbd59d139eab0ea1.pdf,"""One Must Imagine Sisyphus Happy"": Unveiling the Intimate Secrets of a Tenacious Fruitfly.",downloaded_existing,One_Must_Imagine_Sisyphus_Happy_Unveiling_the_Inti_0c7536fc941494a33f66d4a9bbd59d139eab0ea1.pdf,downloaded_papers\One_Must_Imagine_Sisyphus_Happy_Unveiling_the_Inti_0c7536fc941494a33f66d4a9bbd59d139eab0ea1.pdf
6b10024a0c21c94249987ce8d61168445110cfcc,downloaded_papers\The_reconstruction_and_functional_mapping_of_a_rec_6b10024a0c21c94249987ce8d61168445110cfcc.pdf,The reconstruction and functional mapping of a recurrent microcircuit in Drosophila mushroom body,downloaded_existing,The_reconstruction_and_functional_mapping_of_a_rec_6b10024a0c21c94249987ce8d61168445110cfcc.pdf,downloaded_papers\The_reconstruction_and_functional_mapping_of_a_rec_6b10024a0c21c94249987ce8d61168445110cfcc.pdf
989fbedb4abeb9d94db83c0f93fd0a10ee525ff7,downloaded_papers\Scaling_the_interactive_effects_of_attractive_and_989fbedb4abeb9d94db83c0f93fd0a10ee525ff7.pdf,Scaling the interactive effects of attractive and repellent odours for insect search behaviour,local,Scaling_the_interactive_effects_of_attractive_and_989fbedb4abeb9d94db83c0f93fd0a10ee525ff7.pdf,downloaded_papers\Scaling_the_interactive_effects_of_attractive_and_989fbedb4abeb9d94db83c0f93fd0a10ee525ff7.pdf
af2f8b896f5fbecca7a55a5543071d59dbc3b8b8,downloaded_papers\Neuropeptide_relay_between_SIFa_signaling_controls_af2f8b896f5fbecca7a55a5543071d59dbc3b8b8.pdf,Neuropeptide relay between SIFa signaling controls the experience-dependent mating duration of male Drosophila,local,Neuropeptide_relay_between_SIFa_signaling_controls_af2f8b896f5fbecca7a55a5543071d59dbc3b8b8.pdf,downloaded_papers\Neuropeptide_relay_between_SIFa_signaling_controls_af2f8b896f5fbecca7a55a5543071d59dbc3b8b8.pdf
ca7451d1f8ded8f60bcfb66e1b22250a78b0e603,downloaded_papers\Modulations_of_microbehaviour_by_associative_memor_ca7451d1f8ded8f60bcfb66e1b22250a78b0e603.pdf,Modulations of microbehaviour by associative memory strength in Drosophila larvae,local,Modulations_of_microbehaviour_by_associative_memor_ca7451d1f8ded8f60bcfb66e1b22250a78b0e603.pdf,downloaded_papers\Modulations_of_microbehaviour_by_associative_memor_ca7451d1f8ded8f60bcfb66e1b22250a78b0e603.pdf
09a871b5090d8f195312d61cff6e8746275e23eb,downloaded_papers\Aversive_Training_Induces_Both_Presynaptic_and_Pos_09a871b5090d8f195312d61cff6e8746275e23eb.pdf,Aversive Training Induces Both Presynaptic and Postsynaptic Suppression in Drosophila,local,Aversive_Training_Induces_Both_Presynaptic_and_Pos_09a871b5090d8f195312d61cff6e8746275e23eb.pdf,downloaded_papers\Aversive_Training_Induces_Both_Presynaptic_and_Pos_09a871b5090d8f195312d61cff6e8746275e23eb.pdf
f8edf68afcb58fc66b6cd8a78119121782e7dba1,downloaded_papers\Activation_of_specific_mushroom_body_output_neuron_f8edf68afcb58fc66b6cd8a78119121782e7dba1.pdf,Activation of specific mushroom body output neurons inhibits proboscis extension and feeding behavior,local,Activation_of_specific_mushroom_body_output_neuron_f8edf68afcb58fc66b6cd8a78119121782e7dba1.pdf,downloaded_papers\Activation_of_specific_mushroom_body_output_neuron_f8edf68afcb58fc66b6cd8a78119121782e7dba1.pdf
039b0f51f5fa7e425f82554ff1237d14bee0b162,downloaded_papers\Selective_suppression_and_recall_of_longterm_memor_039b0f51f5fa7e425f82554ff1237d14bee0b162.pdf,Selective suppression and recall of long-term memories in Drosophila,local,Selective_suppression_and_recall_of_longterm_memor_039b0f51f5fa7e425f82554ff1237d14bee0b162.pdf,downloaded_papers\Selective_suppression_and_recall_of_longterm_memor_039b0f51f5fa7e425f82554ff1237d14bee0b162.pdf
90d59e1af5f79aa6cfb2e0ee93cc3db28b5238d7,downloaded_papers\Closedloop_optogenetic_activation_of_peripheral_or_90d59e1af5f79aa6cfb2e0ee93cc3db28b5238d7.pdf,Closed-loop optogenetic activation of peripheral or central neurons modulates feeding in freely moving Drosophila,local,Closedloop_optogenetic_activation_of_peripheral_or_90d59e1af5f79aa6cfb2e0ee93cc3db28b5238d7.pdf,downloaded_papers\Closedloop_optogenetic_activation_of_peripheral_or_90d59e1af5f79aa6cfb2e0ee93cc3db28b5238d7.pdf
0cd6d2b4b3da6bd328e265ae9197035b516bbc91,downloaded_papers\Inhibitory_muscarinic_acetylcholine_receptors_enha_0cd6d2b4b3da6bd328e265ae9197035b516bbc91.pdf,Inhibitory muscarinic acetylcholine receptors enhance aversive olfactory learning in adult Drosophila,local,Inhibitory_muscarinic_acetylcholine_receptors_enha_0cd6d2b4b3da6bd328e265ae9197035b516bbc91.pdf,downloaded_papers\Inhibitory_muscarinic_acetylcholine_receptors_enha_0cd6d2b4b3da6bd328e265ae9197035b516bbc91.pdf
58b20a9ac6a63f3259e0ed4656443c784487a144,C:\Users\44745\Zotero\storage\TY7Z4TZE\Eschbach et al. - 2019 - Multilevel feedback architecture for adaptive regu.pdf,Multilevel feedback architecture for adaptive regulation of learning in the insect brain,local,Eschbach et al. - 2019 - Multilevel feedback architecture for adaptive regu.pdf,downloaded_papers\Eschbach et al. - 2019 - Multilevel feedback architecture for adaptive regu.pdf
fe67446e8d10ff2a2c62fed830a407ca113933d2,downloaded_papers\Circuits_that_encode_and_predict_alcohol_associate_fe67446e8d10ff2a2c62fed830a407ca113933d2.pdf,Circuits that encode and predict alcohol associated preference,local,Circuits_that_encode_and_predict_alcohol_associate_fe67446e8d10ff2a2c62fed830a407ca113933d2.pdf,downloaded_papers\Circuits_that_encode_and_predict_alcohol_associate_fe67446e8d10ff2a2c62fed830a407ca113933d2.pdf
6c30bd35f6dd8a669c8d4104c702d92d24a36327,downloaded_papers\Connectomics_and_function_of_a_memory_network_the_6c30bd35f6dd8a669c8d4104c702d92d24a36327.pdf,Connectomics and function of a memory network: the mushroom body of larval Drosophila.,downloaded_existing,Connectomics_and_function_of_a_memory_network_the_6c30bd35f6dd8a669c8d4104c702d92d24a36327.pdf,downloaded_papers\Connectomics_and_function_of_a_memory_network_the_6c30bd35f6dd8a669c8d4104c702d92d24a36327.pdf
20335f6f14b6df9a26b7119a8bb2ab1b7ee1d52b,downloaded_papers\The_STROBE_a_system_for_closedlooped_optogenetic_c_20335f6f14b6df9a26b7119a8bb2ab1b7ee1d52b.pdf,The STROBE: a system for closed-looped optogenetic control of freely feeding flies,local,The_STROBE_a_system_for_closedlooped_optogenetic_c_20335f6f14b6df9a26b7119a8bb2ab1b7ee1d52b.pdf,downloaded_papers\The_STROBE_a_system_for_closedlooped_optogenetic_c_20335f6f14b6df9a26b7119a8bb2ab1b7ee1d52b.pdf
5b0a33b3e019495122829f32abdb94a7091a2f6a,C:\Users\44745\Zotero\storage\CYC3RZTU\Dolan et al. - 2018 - Communication from Learned to Innate Olfactory Pro.pdf,Communication from Learned to Innate Olfactory Processing Centers Is Required for Memory Retrieval in Drosophila,local,Dolan et al. - 2018 - Communication from Learned to Innate Olfactory Pro.pdf,downloaded_papers\Dolan et al. - 2018 - Communication from Learned to Innate Olfactory Pro.pdf
632875f92eac25bc9a825b8d83738069991d510e,downloaded_papers\Neurogenetic_dissection_of_the_Drosophila_innate_o_632875f92eac25bc9a825b8d83738069991d510e.pdf,Neurogenetic dissection of the Drosophila innate olfactory processing center,local,Neurogenetic_dissection_of_the_Drosophila_innate_o_632875f92eac25bc9a825b8d83738069991d510e.pdf,downloaded_papers\Neurogenetic_dissection_of_the_Drosophila_innate_o_632875f92eac25bc9a825b8d83738069991d510e.pdf
eef8dcfe1f0e699889aaab8cb09d44d13185cf1b,downloaded_papers\Monitoring_food_preference_in_Drosophila_by_oligon_eef8dcfe1f0e699889aaab8cb09d44d13185cf1b.pdf,Monitoring food preference in Drosophila by oligonucleotide tagging,local,Monitoring_food_preference_in_Drosophila_by_oligon_eef8dcfe1f0e699889aaab8cb09d44d13185cf1b.pdf,downloaded_papers\Monitoring_food_preference_in_Drosophila_by_oligon_eef8dcfe1f0e699889aaab8cb09d44d13185cf1b.pdf
0a318e799d65caf37f086d45549b782ab7b6e46f,downloaded_papers\Identification_and_characterization_of_mushroom_bo_0a318e799d65caf37f086d45549b782ab7b6e46f.pdf,Identification and characterization of mushroom body neurons that regulate fat storage in Drosophila,downloaded_existing,Identification_and_characterization_of_mushroom_bo_0a318e799d65caf37f086d45549b782ab7b6e46f.pdf,downloaded_papers\Identification_and_characterization_of_mushroom_bo_0a318e799d65caf37f086d45549b782ab7b6e46f.pdf
ef65bef55ed12bac95dab004c51fc3711d456c54,downloaded_papers\Carbon_Monoxide_a_Retrograde_Messenger_Generated_i_037912866edd17dc31afc70448d8f741435159d3.pdf,"Carbon monoxide, a retrograde messenger generated in post-synaptic mushroom body neurons evokes non-canonical dopamine release",local,Carbon_Monoxide_a_Retrograde_Messenger_Generated_i_037912866edd17dc31afc70448d8f741435159d3.pdf,downloaded_papers\Carbon_Monoxide_a_Retrograde_Messenger_Generated_i_037912866edd17dc31afc70448d8f741435159d3.pdf
dbee4c05af23d8203a375e7b21ab1973fbcd5c94,downloaded_papers\Inhibitory_muscarinic_acetylcholine_receptors_enha_0cd6d2b4b3da6bd328e265ae9197035b516bbc91.pdf,Inhibitory muscarinic acetylcholine receptors enhance aversive olfactory conditioning in adult Drosophila,local,Inhibitory_muscarinic_acetylcholine_receptors_enha_0cd6d2b4b3da6bd328e265ae9197035b516bbc91.pdf,downloaded_papers\Inhibitory_muscarinic_acetylcholine_receptors_enha_0cd6d2b4b3da6bd328e265ae9197035b516bbc91.pdf
e50b7cec3b9f8451d9ab5762e71552c639810aa7,downloaded_papers\Functional_and_anatomical_specificity_in_a_higher_e50b7cec3b9f8451d9ab5762e71552c639810aa7.pdf,Functional and anatomical specificity in a higher olfactory centre,local,Functional_and_anatomical_specificity_in_a_higher_e50b7cec3b9f8451d9ab5762e71552c639810aa7.pdf,downloaded_papers\Functional_and_anatomical_specificity_in_a_higher_e50b7cec3b9f8451d9ab5762e71552c639810aa7.pdf
713f01a81df4419cded0d83180437e5015d6dd69,C:\Users\44745\Zotero\storage\QG8V3R8D\Lüdke et al. - 2018 - Calcium in Kenyon Cell Somata as a Substrate for an Olfactory Sensory Memory in Drosophila.pdf,Calcium in Kenyon Cell Somata as a Substrate for an Olfactory Sensory Memory in Drosophila,local,Lüdke et al. - 2018 - Calcium in Kenyon Cell Somata as a Substrate for an Olfactory Sensory Memory in Drosophila.pdf,downloaded_papers\Lüdke et al. - 2018 - Calcium in Kenyon Cell Somata as a Substrate for an Olfactory Sensory Memory in Drosophila.pdf
452578513744dba92b58cb89102f5636e022cc2d,downloaded_papers\A_Flys_Eye_View_of_Natural_and_Drug_Reward_452578513744dba92b58cb89102f5636e022cc2d.pdf,A Fly’s Eye View of Natural and Drug Reward,local,A_Flys_Eye_View_of_Natural_and_Drug_Reward_452578513744dba92b58cb89102f5636e022cc2d.pdf,downloaded_papers\A_Flys_Eye_View_of_Natural_and_Drug_Reward_452578513744dba92b58cb89102f5636e022cc2d.pdf
52c5bd4bf6c898b41baae9da38ff29dde8fe16c5,downloaded_papers\Octopaminergic_neurons_have_multiple_targets_in_Dr_52c5bd4bf6c898b41baae9da38ff29dde8fe16c5.pdf,Octopaminergic neurons have multiple targets in Drosophila larval mushroom body calyx and can modulate behavioral odor discrimination,local,Octopaminergic_neurons_have_multiple_targets_in_Dr_52c5bd4bf6c898b41baae9da38ff29dde8fe16c5.pdf,downloaded_papers\Octopaminergic_neurons_have_multiple_targets_in_Dr_52c5bd4bf6c898b41baae9da38ff29dde8fe16c5.pdf
dbf3b6053fdfe92e7e61c3a2730b144e19a58599,downloaded_papers\Neural_Control_of_StartleInduced_Locomotion_by_the_dbf3b6053fdfe92e7e61c3a2730b144e19a58599.pdf,Neural Control of Startle-Induced Locomotion by the Mushroom Bodies and Associated Neurons in Drosophila,local,Neural_Control_of_StartleInduced_Locomotion_by_the_dbf3b6053fdfe92e7e61c3a2730b144e19a58599.pdf,downloaded_papers\Neural_Control_of_StartleInduced_Locomotion_by_the_dbf3b6053fdfe92e7e61c3a2730b144e19a58599.pdf
594502d30938dd90119d6e58f613530034a277ec,downloaded_papers\Internal_State_Dependent_Odor_Processing_and_Perce_594502d30938dd90119d6e58f613530034a277ec.pdf,Internal State Dependent Odor Processing and Perception—The Role of Neuromodulation in the Fly Olfactory System,local,Internal_State_Dependent_Odor_Processing_and_Perce_594502d30938dd90119d6e58f613530034a277ec.pdf,downloaded_papers\Internal_State_Dependent_Odor_Processing_and_Perce_594502d30938dd90119d6e58f613530034a277ec.pdf
9284212378d21732b04a2e7f3414f6c3f5649b02,downloaded_papers\Fragile_X_Mental_Retardation_Protein_Regulates_Act_9284212378d21732b04a2e7f3414f6c3f5649b02.pdf,Fragile X Mental Retardation Protein Regulates Activity-Dependent Membrane Trafficking and Trans-Synaptic Signaling Mediating Synaptic Remodeling,local,Fragile_X_Mental_Retardation_Protein_Regulates_Act_9284212378d21732b04a2e7f3414f6c3f5649b02.pdf,downloaded_papers\Fragile_X_Mental_Retardation_Protein_Regulates_Act_9284212378d21732b04a2e7f3414f6c3f5649b02.pdf
e38278ffa5b2112a6e358b5e55ecf1dd87047657,downloaded_papers\Behavioral_Modulation_by_Spontaneous_Activity_of_D_e38278ffa5b2112a6e358b5e55ecf1dd87047657.pdf,Behavioral Modulation by Spontaneous Activity of Dopamine Neurons,local,Behavioral_Modulation_by_Spontaneous_Activity_of_D_e38278ffa5b2112a6e358b5e55ecf1dd87047657.pdf,downloaded_papers\Behavioral_Modulation_by_Spontaneous_Activity_of_D_e38278ffa5b2112a6e358b5e55ecf1dd87047657.pdf
c326a12a21162110c7b959b887fd153d33cb6040,downloaded_papers\Sleep_homeostasis_regulated_by_5HT2b_receptor_in_a_c326a12a21162110c7b959b887fd153d33cb6040.pdf,Sleep homeostasis regulated by 5HT2b receptor in a small subset of neurons in the dorsal fan-shaped body of drosophila,local,Sleep_homeostasis_regulated_by_5HT2b_receptor_in_a_c326a12a21162110c7b959b887fd153d33cb6040.pdf,downloaded_papers\Sleep_homeostasis_regulated_by_5HT2b_receptor_in_a_c326a12a21162110c7b959b887fd153d33cb6040.pdf
f8ec508d033a18500b38d2c54468b91ae810d226,downloaded_papers\Longterm_memory_requires_sequential_protein_synthe_f8ec508d033a18500b38d2c54468b91ae810d226.pdf,Long-term memory requires sequential protein synthesis in three subsets of mushroom body output neurons in Drosophila,local,Longterm_memory_requires_sequential_protein_synthe_f8ec508d033a18500b38d2c54468b91ae810d226.pdf,downloaded_papers\Longterm_memory_requires_sequential_protein_synthe_f8ec508d033a18500b38d2c54468b91ae810d226.pdf
8876ab1054e87d30c487ac1402cc419b91b900f7,downloaded_papers\Genetic_and_neuronal_mechanisms_governing_the_sexs_8876ab1054e87d30c487ac1402cc419b91b900f7.pdf,Genetic and neuronal mechanisms governing the sex-specific interaction between sleep and sexual behaviors in Drosophila,local,Genetic_and_neuronal_mechanisms_governing_the_sexs_8876ab1054e87d30c487ac1402cc419b91b900f7.pdf,downloaded_papers\Genetic_and_neuronal_mechanisms_governing_the_sexs_8876ab1054e87d30c487ac1402cc419b91b900f7.pdf
032467ca4501902a65161d86cb678620c7733aab,C:\Users\44745\Zotero\storage\NAT7ULD7\Seki et al. - 2017 - Olfactory coding from the periphery to higher brai.pdf,Olfactory coding from the periphery to higher brain centers in the Drosophila brain,local,Seki et al. - 2017 - Olfactory coding from the periphery to higher brai.pdf,downloaded_papers\Seki et al. - 2017 - Olfactory coding from the periphery to higher brai.pdf
645170f5e70dbd21b321fce2110785dd4de0f5fa,downloaded_papers\Trace_Conditioning_in_Drosophila_Induces_Associati_645170f5e70dbd21b321fce2110785dd4de0f5fa.pdf,Trace Conditioning in Drosophila Induces Associative Plasticity in Mushroom Body Kenyon Cells and Dopaminergic Neurons,local,Trace_Conditioning_in_Drosophila_Induces_Associati_645170f5e70dbd21b321fce2110785dd4de0f5fa.pdf,downloaded_papers\Trace_Conditioning_in_Drosophila_Induces_Associati_645170f5e70dbd21b321fce2110785dd4de0f5fa.pdf
41b24250aeed0ae1eb0282085a44c11f33eb6d44,downloaded_papers\Reciprocal_synapses_between_mushroom_body_and_dopa_41b24250aeed0ae1eb0282085a44c11f33eb6d44.pdf,Reciprocal synapses between mushroom body and dopamine neurons form a positive feedback loop required for learning,local,Reciprocal_synapses_between_mushroom_body_and_dopa_41b24250aeed0ae1eb0282085a44c11f33eb6d44.pdf,downloaded_papers\Reciprocal_synapses_between_mushroom_body_and_dopa_41b24250aeed0ae1eb0282085a44c11f33eb6d44.pdf
b7b765b96da7eec616b2c0967370135b5acc0b03,downloaded_papers\Common_microbehavioral_footprint_of_two_distinct_c_b7b765b96da7eec616b2c0967370135b5acc0b03.pdf,"Common microbehavioral ""footprint"" of two distinct classes of conditioned aversion.",local,Common_microbehavioral_footprint_of_two_distinct_c_b7b765b96da7eec616b2c0967370135b5acc0b03.pdf,downloaded_papers\Common_microbehavioral_footprint_of_two_distinct_c_b7b765b96da7eec616b2c0967370135b5acc0b03.pdf
0f177fe00dd83bd9be758a60331d99635bd11e52,downloaded_papers\Optogenetic_inhibition_of_behavior_with_anion_chan_0f177fe00dd83bd9be758a60331d99635bd11e52.pdf,Optogenetic inhibition of behavior with anion channelrhodopsins,local,Optogenetic_inhibition_of_behavior_with_anion_chan_0f177fe00dd83bd9be758a60331d99635bd11e52.pdf,downloaded_papers\Optogenetic_inhibition_of_behavior_with_anion_chan_0f177fe00dd83bd9be758a60331d99635bd11e52.pdf
020fb797b8c12820e8e39525c06a2f63a53e9242,downloaded_papers\Role_of_Drosophila_Amyloid_Precursor_Protein_in_Me_020fb797b8c12820e8e39525c06a2f63a53e9242.pdf,Role of Drosophila Amyloid Precursor Protein in Memory Formation,local,Role_of_Drosophila_Amyloid_Precursor_Protein_in_Me_020fb797b8c12820e8e39525c06a2f63a53e9242.pdf,downloaded_papers\Role_of_Drosophila_Amyloid_Precursor_Protein_in_Me_020fb797b8c12820e8e39525c06a2f63a53e9242.pdf
8373c940bc3ce240c3e124207dd8596e7e13a4ce,downloaded_papers\Neurexin_regulates_nighttime_sleep_by_modulating_s_8373c940bc3ce240c3e124207dd8596e7e13a4ce.pdf,Neurexin regulates nighttime sleep by modulating synaptic transmission,local,Neurexin_regulates_nighttime_sleep_by_modulating_s_8373c940bc3ce240c3e124207dd8596e7e13a4ce.pdf,downloaded_papers\Neurexin_regulates_nighttime_sleep_by_modulating_s_8373c940bc3ce240c3e124207dd8596e7e13a4ce.pdf
a37e2fe36472ad262aa683db726a7f5f22563521,downloaded_papers\Postprandial_sleep_mechanics_in_Drosophila_a37e2fe36472ad262aa683db726a7f5f22563521.pdf,Postprandial sleep mechanics in Drosophila,local,Postprandial_sleep_mechanics_in_Drosophila_a37e2fe36472ad262aa683db726a7f5f22563521.pdf,downloaded_papers\Postprandial_sleep_mechanics_in_Drosophila_a37e2fe36472ad262aa683db726a7f5f22563521.pdf
33269dc9a17d982cf1cab0e6599dcd596a805932,downloaded_papers\Optogenetic_inhibition_of_behavior_with_anion_chan_0f177fe00dd83bd9be758a60331d99635bd11e52.pdf,Potent optogenetic inhibition of behavior with anion channelrhodopsins,local,Optogenetic_inhibition_of_behavior_with_anion_chan_0f177fe00dd83bd9be758a60331d99635bd11e52.pdf,downloaded_papers\Optogenetic_inhibition_of_behavior_with_anion_chan_0f177fe00dd83bd9be758a60331d99635bd11e52.pdf
beddfa84debddb0e700e320dc808cd5113bf4218,downloaded_papers\Memory_Elicited_by_Courtship_Conditioning_Requires_beddfa84debddb0e700e320dc808cd5113bf4218.pdf,Memory Elicited by Courtship Conditioning Requires Mushroom Body Neuronal Subsets Similar to Those Utilized in Appetitive Memory,local,Memory_Elicited_by_Courtship_Conditioning_Requires_beddfa84debddb0e700e320dc808cd5113bf4218.pdf,downloaded_papers\Memory_Elicited_by_Courtship_Conditioning_Requires_beddfa84debddb0e700e320dc808cd5113bf4218.pdf
